week,cpd,breach_bucket,breach_sub_bucket,service_profile,logistics_carrier,is_shopsy_order,units
48,2024-11-25,SC Breach,Misroute,FBF,FSD,false,4783
48,2024-11-26,SC Breach,Misroute,FBF_LITE,FSD,true,18
48,2024-11-26,SC Breach,Misroute,NON_FBF,FSD,true,3281
48,2024-11-26,SC Breach,Misroute,FBF,FSD,true,156
48,2024-11-26,SC Breach,Misroute,FBF_LITE,FSD,false,40
48,2024-11-26,SC Breach,Misroute,NON_FBF,FSD,false,7248
48,2024-11-26,SC Breach,Misroute,FBF,FSD,false,4890
48,2024-11-27,SC Breach,Misroute,NON_FBF,FSD,true,3370
48,2024-11-27,SC Breach,Misroute,FBF,FSD,true,132
48,2024-11-27,SC Breach,Misroute,FBF_LITE,FSD,false,41
48,2024-11-27,SC Breach,Misroute,FBF_LITE,FSD,true,22
48,2024-11-27,SC Breach,Misroute,NON_FBF,FSD,false,6860
48,2024-11-27,SC Breach,Misroute,FBF,FSD,false,4732
48,2024-11-28,SC Breach,Misroute,FBF_LITE,FSD,false,57
48,2024-11-28,SC Breach,Misroute,FBF,FSD,false,4496
48,2024-11-28,SC Breach,Misroute,NON_FBF,FSD,true,3442
48,2024-11-28,SC Breach,Misroute,FBF_LITE,FSD,true,27
48,2024-11-28,SC Breach,Misroute,FBF,FSD,true,130
48,2024-11-28,SC Breach,Misroute,NON_FBF,FSD,false,6996
48,2024-11-29,SC Breach,Misroute,FBF,FSD,false,4371
48,2024-11-29,SC Breach,Misroute,FBF_LITE,FSD,false,62
48,2024-11-29,SC Breach,Misroute,NON_FBF,FSD,false,7374
48,2024-11-29,SC Breach,Misroute,NON_FBF,FSD,true,3747
48,2024-11-29,SC Breach,Misroute,FBF,FSD,true,146
48,2024-11-29,SC Breach,Misroute,FBF_LITE,FSD,true,24
48,2024-11-30,SC Breach,Misroute,FBF_LITE,FSD,false,84
48,2024-11-30,SC Breach,Misroute,NON_FBF,FSD,true,4093
48,2024-11-30,SC Breach,Misroute,FBF,FSD,true,121
48,2024-11-30,SC Breach,Misroute,FBF,FSD,false,4270
48,2024-11-30,SC Breach,Misroute,NON_FBF,FSD,false,8013
48,2024-11-30,SC Breach,Misroute,FBF_LITE,FSD,true,22
49,2024-12-01,SC Breach,Misroute,NON_FBF,FSD,false,8057
49,2024-12-01,SC Breach,Misroute,FBF_LITE,FSD,true,20
49,2024-12-01,SC Breach,Misroute,NON_FBF,FSD,true,3887
49,2024-12-01,SC Breach,Misroute,FBF,FSD,true,105
49,2024-12-01,SC Breach,Misroute,FBF_LITE,FSD,false,79
49,2024-12-01,SC Breach,Misroute,FBF,FSD,false,4117
49,2024-12-02,SC Breach,Misroute,NON_FBF,FSD,true,3919
49,2024-12-02,SC Breach,Misroute,NON_FBF,FSD,false,8264
49,2024-12-02,SC Breach,Misroute,FBF_LITE,FSD,true,27
49,2024-12-02,SC Breach,Misroute,FBF_LITE,FSD,false,62
49,2024-12-02,SC Breach,Misroute,FBF,FSD,false,4406
49,2024-12-02,SC Breach,Misroute,FBF,FSD,true,137
49,2024-12-03,SC Breach,Misroute,NON_FBF,FSD,false,7559
49,2024-12-03,SC Breach,Misroute,FBF_LITE,FSD,false,58
49,2024-12-03,SC Breach,Misroute,NON_FBF,FSD,true,3336
49,2024-12-03,SC Breach,Misroute,FBF_LITE,FSD,true,19
49,2024-12-03,SC Breach,Misroute,FBF,FSD,false,4408
49,2024-12-03,SC Breach,Misroute,FBF,FSD,true,117
49,2024-12-04,SC Breach,Misroute,FBF_LITE,FSD,false,53
49,2024-12-04,SC Breach,Misroute,FBF,FSD,false,4170
49,2024-12-04,SC Breach,Misroute,NON_FBF,FSD,false,6464
49,2024-12-04,SC Breach,Misroute,FBF_LITE,FSD,true,14
49,2024-12-04,SC Breach,Misroute,NON_FBF,FSD,true,2714
49,2024-12-04,SC Breach,Misroute,FBF,FSD,true,131
49,2024-12-05,SC Breach,Misroute,FBF_LITE,FSD,true,16
49,2024-12-05,SC Breach,Misroute,FBF,FSD,false,4582
49,2024-12-05,SC Breach,Misroute,NON_FBF,FSD,false,7007
49,2024-12-05,SC Breach,Misroute,FBF_LITE,FSD,false,55
49,2024-12-05,SC Breach,Misroute,FBF,FSD,true,145
49,2024-12-05,SC Breach,Misroute,NON_FBF,FSD,true,2852
49,2024-12-06,SC Breach,Misroute,FBF,FSD,false,4673
49,2024-12-06,SC Breach,Misroute,FBF,FSD,true,143
49,2024-12-06,SC Breach,Misroute,FBF_LITE,FSD,true,14
49,2024-12-06,SC Breach,Misroute,FBF_LITE,FSD,false,65
49,2024-12-06,SC Breach,Misroute,NON_FBF,FSD,false,7345
49,2024-12-06,SC Breach,Misroute,NON_FBF,FSD,true,3066
49,2024-12-07,SC Breach,Misroute,FBF_LITE,FSD,false,67
49,2024-12-07,SC Breach,Misroute,NON_FBF,FSD,true,2932
49,2024-12-07,SC Breach,Misroute,FBF,FSD,true,137
49,2024-12-07,SC Breach,Misroute,FBF_LITE,FSD,true,13
49,2024-12-07,SC Breach,Misroute,NON_FBF,FSD,false,7463
49,2024-12-07,SC Breach,Misroute,FBF,FSD,false,4665
50,2024-12-08,SC Breach,Misroute,FBF,FSD,false,4738
50,2024-12-08,SC Breach,Misroute,NON_FBF,FSD,false,7534
50,2024-12-08,SC Breach,Misroute,FBF,FSD,true,132
50,2024-12-08,SC Breach,Misroute,FBF_LITE,FSD,false,79
50,2024-12-08,SC Breach,Misroute,NON_FBF,FSD,true,2990
50,2024-12-08,SC Breach,Misroute,FBF_LITE,FSD,true,10
50,2024-12-09,SC Breach,Misroute,FBF_LITE,FSD,true,11
50,2024-12-09,SC Breach,Misroute,FBF,FSD,true,136
50,2024-12-09,SC Breach,Misroute,NON_FBF,FSD,true,2861
50,2024-12-09,SC Breach,Misroute,FBF,FSD,false,5174
50,2024-12-09,SC Breach,Misroute,NON_FBF,FSD,false,7708
50,2024-12-09,SC Breach,Misroute,FBF_LITE,FSD,false,50
50,2024-12-10,SC Breach,Misroute,FBF_LITE,FSD,false,68
50,2024-12-10,SC Breach,Misroute,NON_FBF,FSD,false,7457
50,2024-12-10,SC Breach,Misroute,FBF,FSD,false,5610
50,2024-12-10,SC Breach,Misroute,NON_FBF,FSD,true,2590
50,2024-12-10,SC Breach,Misroute,FBF,FSD,true,167
50,2024-12-10,SC Breach,Misroute,FBF_LITE,FSD,true,16
50,2024-12-11,SC Breach,Misroute,FBF,FSD,false,5310
50,2024-12-11,SC Breach,Misroute,FBF_LITE,FSD,true,20
50,2024-12-11,SC Breach,Misroute,NON_FBF,FSD,false,7263
50,2024-12-11,SC Breach,Misroute,FBF_LITE,FSD,false,65
50,2024-12-11,SC Breach,Misroute,NON_FBF,FSD,true,2678
50,2024-12-11,SC Breach,Misroute,FBF,FSD,true,150
50,2024-12-12,SC Breach,Misroute,FBF_LITE,FSD,false,62
50,2024-12-12,SC Breach,Misroute,FBF_LITE,FSD,true,16
50,2024-12-12,SC Breach,Misroute,NON_FBF,FSD,false,6745
50,2024-12-12,SC Breach,Misroute,NON_FBF,FSD,true,2571
50,2024-12-12,SC Breach,Misroute,FBF,FSD,false,5248
50,2024-12-12,SC Breach,Misroute,FBF,FSD,true,157
50,2024-12-13,SC Breach,Misroute,FBF,FSD,false,5146
50,2024-12-13,SC Breach,Misroute,FBF,FSD,true,106
50,2024-12-13,SC Breach,Misroute,NON_FBF,FSD,false,6924
50,2024-12-13,SC Breach,Misroute,FBF_LITE,FSD,false,69
50,2024-12-13,SC Breach,Misroute,FBF_LITE,FSD,true,17
50,2024-12-13,SC Breach,Misroute,NON_FBF,FSD,true,2572
50,2024-12-14,SC Breach,Misroute,NON_FBF,FSD,true,2725
50,2024-12-14,SC Breach,Misroute,NON_FBF,FSD,false,6973
50,2024-12-14,SC Breach,Misroute,FBF_LITE,FSD,false,51
50,2024-12-14,SC Breach,Misroute,FBF_LITE,FSD,true,16
50,2024-12-14,SC Breach,Misroute,FBF,FSD,false,4936
50,2024-12-14,SC Breach,Misroute,FBF,FSD,true,134
51,2024-12-15,SC Breach,Misroute,NON_FBF,FSD,true,2715
51,2024-12-15,SC Breach,Misroute,NON_FBF,FSD,false,7152
51,2024-12-15,SC Breach,Misroute,FBF,FSD,false,4593
51,2024-12-15,SC Breach,Misroute,FBF,FSD,true,127
51,2024-12-15,SC Breach,Misroute,FBF_LITE,FSD,true,12
51,2024-12-15,SC Breach,Misroute,FBF_LITE,FSD,false,46
51,2024-12-16,SC Breach,Misroute,FBF_LITE,FSD,true,15
51,2024-12-16,SC Breach,Misroute,FBF_LITE,FSD,false,64
51,2024-12-16,SC Breach,Misroute,FBF,FSD,false,4743
51,2024-12-16,SC Breach,Misroute,NON_FBF,FSD,false,7911
51,2024-12-16,SC Breach,Misroute,FBF,FSD,true,139
51,2024-12-16,SC Breach,Misroute,NON_FBF,FSD,true,3300
51,2024-12-17,SC Breach,Misroute,FBF,FSD,false,4544
51,2024-12-17,SC Breach,Misroute,FBF_LITE,FSD,false,47
51,2024-12-17,SC Breach,Misroute,NON_FBF,FSD,true,3148
51,2024-12-17,SC Breach,Misroute,FBF,FSD,true,150
51,2024-12-17,SC Breach,Misroute,NON_FBF,FSD,false,7364
51,2024-12-17,SC Breach,Misroute,FBF_LITE,FSD,true,17
51,2024-12-18,SC Breach,Misroute,FBF,FSD,false,4372
51,2024-12-18,SC Breach,Misroute,NON_FBF,FSD,true,3066
51,2024-12-18,SC Breach,Misroute,FBF_LITE,FSD,true,22
51,2024-12-18,SC Breach,Misroute,NON_FBF,FSD,false,7430
51,2024-12-18,SC Breach,Misroute,FBF_LITE,FSD,false,53
51,2024-12-18,SC Breach,Misroute,FBF,FSD,true,121
51,2024-12-19,SC Breach,Misroute,NON_FBF,FSD,true,3153
51,2024-12-19,SC Breach,Misroute,NON_FBF,FSD,false,7448
51,2024-12-19,SC Breach,Misroute,FBF,FSD,true,109
51,2024-12-19,SC Breach,Misroute,FBF_LITE,FSD,true,15
51,2024-12-19,SC Breach,Misroute,FBF,FSD,false,4295
51,2024-12-19,SC Breach,Misroute,FBF_LITE,FSD,false,67
51,2024-12-20,SC Breach,Misroute,FBF_LITE,FSD,true,19
51,2024-12-20,SC Breach,Misroute,NON_FBF,FSD,true,3188
51,2024-12-20,SC Breach,Misroute,FBF,FSD,true,121
51,2024-12-20,SC Breach,Misroute,NON_FBF,FSD,false,7192
51,2024-12-20,SC Breach,Misroute,FBF_LITE,FSD,false,66
51,2024-12-20,SC Breach,Misroute,FBF,FSD,false,4006
51,2024-12-21,SC Breach,Misroute,FBF,FSD,true,137
51,2024-12-21,SC Breach,Misroute,FBF_LITE,FSD,false,63
51,2024-12-21,SC Breach,Misroute,FBF,FSD,false,4237
51,2024-12-21,SC Breach,Misroute,NON_FBF,FSD,true,3291
51,2024-12-21,SC Breach,Misroute,NON_FBF,FSD,false,7424
51,2024-12-21,SC Breach,Misroute,FBF_LITE,FSD,true,21
47,2024-11-17,Not Breached,Not Breached,FBF,3PL,true,1480
47,2024-11-17,Not Breached,Not Breached,NON_FBF,3PL,false,179061
47,2024-11-17,Not Breached,Not Breached,FBF,FSD,true,19810
47,2024-11-17,Not Breached,Not Breached,FBF,FSD,false,903516
47,2024-11-17,Not Breached,Not Breached,FBF_LITE,FSD,true,1552
47,2024-11-17,Not Breached,Not Breached,FBF,3PL,false,63610
47,2024-11-17,Not Breached,Not Breached,NON_FBF,3PL,true,45671
47,2024-11-17,Not Breached,Not Breached,NON_FBF,FSD,true,443756
47,2024-11-17,Not Breached,Not Breached,FBF_LITE,FSD,false,10989
47,2024-11-17,Not Breached,Not Breached,NON_FBF,FSD,false,1949121
47,2024-11-18,Not Breached,Not Breached,NON_FBF,FSD,true,495612
47,2024-11-18,Not Breached,Not Breached,NON_FBF,3PL,false,254671
47,2024-11-18,Not Breached,Not Breached,NON_FBF,3PL,true,61657
47,2024-11-18,Not Breached,Not Breached,FBF,3PL,false,90784
47,2024-11-18,Not Breached,Not Breached,FBF_LITE,FSD,false,12403
47,2024-11-18,Not Breached,Not Breached,FBF,3PL,true,2232
47,2024-11-18,Not Breached,Not Breached,NON_FBF,FSD,false,2172887
47,2024-11-18,Not Breached,Not Breached,FBF,FSD,true,19280
47,2024-11-18,Not Breached,Not Breached,FBF_LITE,FSD,true,1640
47,2024-11-18,Not Breached,Not Breached,FBF,FSD,false,891096
47,2024-11-19,Not Breached,Not Breached,NON_FBF,FSD,false,2030079
47,2024-11-19,Not Breached,Not Breached,FBF,3PL,true,2041
47,2024-11-19,Not Breached,Not Breached,FBF,FSD,false,818471
47,2024-11-19,Not Breached,Not Breached,FBF_LITE,FSD,false,11741
47,2024-11-19,Not Breached,Not Breached,FBF,FSD,true,17420
47,2024-11-19,Not Breached,Not Breached,NON_FBF,3PL,true,56864
47,2024-11-19,Not Breached,Not Breached,NON_FBF,FSD,true,473649
47,2024-11-19,Not Breached,Not Breached,FBF,3PL,false,83744
47,2024-11-19,Not Breached,Not Breached,NON_FBF,3PL,false,224751
47,2024-11-19,Not Breached,Not Breached,FBF_LITE,FSD,true,1396
47,2024-11-20,Not Breached,Not Breached,FBF,FSD,false,780455
47,2024-11-20,Not Breached,Not Breached,FBF,FSD,true,17073
47,2024-11-20,Not Breached,Not Breached,FBF_LITE,FSD,true,1246
47,2024-11-20,Not Breached,Not Breached,NON_FBF,3PL,true,54476
47,2024-11-20,Not Breached,Not Breached,NON_FBF,FSD,false,1791687
47,2024-11-20,Not Breached,Not Breached,FBF_LITE,FSD,false,10500
47,2024-11-20,Not Breached,Not Breached,FBF,3PL,true,2083
47,2024-11-20,Not Breached,Not Breached,NON_FBF,FSD,true,428009
47,2024-11-20,Not Breached,Not Breached,NON_FBF,3PL,false,214514
47,2024-11-20,Not Breached,Not Breached,FBF,3PL,false,79856
47,2024-11-21,Not Breached,Not Breached,FBF,3PL,true,2304
47,2024-11-21,Not Breached,Not Breached,NON_FBF,3PL,false,207287
47,2024-11-21,Not Breached,Not Breached,NON_FBF,FSD,false,1878547
47,2024-11-21,Not Breached,Not Breached,FBF_LITE,FSD,false,10293
47,2024-11-21,Not Breached,Not Breached,FBF,FSD,false,863046
47,2024-11-21,Not Breached,Not Breached,FBF,FSD,true,19893
47,2024-11-21,Not Breached,Not Breached,NON_FBF,FSD,true,466025
47,2024-11-21,Not Breached,Not Breached,FBF,3PL,false,85988
47,2024-11-21,Not Breached,Not Breached,NON_FBF,3PL,true,54079
47,2024-11-21,Not Breached,Not Breached,FBF_LITE,FSD,true,1287
47,2024-11-22,Not Breached,Not Breached,FBF,FSD,true,20879
47,2024-11-22,Not Breached,Not Breached,NON_FBF,3PL,true,51246
47,2024-11-22,Not Breached,Not Breached,FBF_LITE,FSD,false,9671
47,2024-11-22,Not Breached,Not Breached,NON_FBF,FSD,false,1955020
47,2024-11-22,Not Breached,Not Breached,FBF,FSD,false,899793
47,2024-11-22,Not Breached,Not Breached,FBF_LITE,FSD,true,1477
47,2024-11-22,Not Breached,Not Breached,NON_FBF,FSD,true,499968
47,2024-11-22,Not Breached,Not Breached,FBF,3PL,false,82408
47,2024-11-22,Not Breached,Not Breached,NON_FBF,3PL,false,193487
47,2024-11-22,Not Breached,Not Breached,FBF,3PL,true,2246
47,2024-11-23,Not Breached,Not Breached,NON_FBF,FSD,false,1848686
47,2024-11-23,Not Breached,Not Breached,NON_FBF,FSD,true,496493
47,2024-11-23,Not Breached,Not Breached,NON_FBF,3PL,true,49309
47,2024-11-23,Not Breached,Not Breached,FBF_LITE,FSD,true,1540
47,2024-11-23,Not Breached,Not Breached,FBF_LITE,FSD,false,9701
47,2024-11-23,Not Breached,Not Breached,FBF,3PL,false,77124
47,2024-11-23,Not Breached,Not Breached,FBF,FSD,false,833433
47,2024-11-23,Not Breached,Not Breached,NON_FBF,3PL,false,177810
47,2024-11-23,Not Breached,Not Breached,FBF,3PL,true,2028
47,2024-11-23,Not Breached,Not Breached,FBF,FSD,true,19723
48,2024-11-24,Not Breached,Not Breached,NON_FBF,3PL,false,153007
48,2024-11-24,Not Breached,Not Breached,FBF,3PL,false,64428
48,2024-11-24,Not Breached,Not Breached,FBF,3PL,true,1516
48,2024-11-24,Not Breached,Not Breached,NON_FBF,FSD,false,1898497
48,2024-11-24,Not Breached,Not Breached,FBF_LITE,FSD,true,1682
48,2024-11-24,Not Breached,Not Breached,FBF,FSD,true,20550
48,2024-11-24,Not Breached,Not Breached,FBF_LITE,FSD,false,10435
48,2024-11-24,Not Breached,Not Breached,FBF,FSD,false,837282
48,2024-11-24,Not Breached,Not Breached,NON_FBF,FSD,true,534603
48,2024-11-24,Not Breached,Not Breached,NON_FBF,3PL,true,44196
48,2024-11-25,Not Breached,Not Breached,FBF,FSD,true,21252
48,2024-11-25,Not Breached,Not Breached,NON_FBF,FSD,false,1879274
48,2024-11-25,Not Breached,Not Breached,FBF_LITE,FSD,true,1721
48,2024-11-25,Not Breached,Not Breached,FBF,3PL,true,2824
48,2024-11-25,Not Breached,Not Breached,FBF,3PL,false,103688
48,2024-11-25,Not Breached,Not Breached,NON_FBF,3PL,true,65553
48,2024-11-25,Not Breached,Not Breached,NON_FBF,FSD,true,549228
48,2024-11-25,Not Breached,Not Breached,NON_FBF,3PL,false,227216
48,2024-11-25,Not Breached,Not Breached,FBF,FSD,false,906796
48,2024-11-25,Not Breached,Not Breached,FBF_LITE,FSD,false,9753
48,2024-11-26,Not Breached,Not Breached,FBF_LITE,FSD,true,1676
48,2024-11-26,Not Breached,Not Breached,FBF,3PL,true,2415
48,2024-11-26,Not Breached,Not Breached,FBF_LITE,FSD,false,7984
48,2024-11-26,Not Breached,Not Breached,NON_FBF,3PL,false,223446
48,2024-11-26,Not Breached,Not Breached,FBF,FSD,true,21336
48,2024-11-26,Not Breached,Not Breached,NON_FBF,3PL,true,67772
48,2024-11-26,Not Breached,Not Breached,NON_FBF,FSD,true,446740
48,2024-11-26,Not Breached,Not Breached,NON_FBF,FSD,false,1489001
48,2024-11-26,Not Breached,Not Breached,FBF,3PL,false,92431
48,2024-11-26,Not Breached,Not Breached,FBF,FSD,false,922095
48,2024-11-27,Not Breached,Not Breached,FBF,FSD,false,915336
48,2024-11-27,Not Breached,Not Breached,FBF,3PL,true,2326
48,2024-11-27,Not Breached,Not Breached,NON_FBF,3PL,false,231183
48,2024-11-27,Not Breached,Not Breached,FBF,FSD,true,21245
48,2024-11-27,Not Breached,Not Breached,NON_FBF,3PL,true,73878
48,2024-11-27,Not Breached,Not Breached,NON_FBF,FSD,true,501283
48,2024-11-27,Not Breached,Not Breached,FBF_LITE,FSD,true,1849
48,2024-11-27,Not Breached,Not Breached,NON_FBF,FSD,false,1564845
48,2024-11-27,Not Breached,Not Breached,FBF,3PL,false,83500
48,2024-11-27,Not Breached,Not Breached,FBF_LITE,FSD,false,8277
48,2024-11-28,Not Breached,Not Breached,FBF_LITE,FSD,true,2077
48,2024-11-28,Not Breached,Not Breached,FBF,FSD,false,942844
48,2024-11-28,Not Breached,Not Breached,NON_FBF,3PL,false,224229
48,2024-11-28,Not Breached,Not Breached,NON_FBF,FSD,false,1654530
48,2024-11-28,Not Breached,Not Breached,FBF,3PL,true,2319
48,2024-11-28,Not Breached,Not Breached,FBF,FSD,true,21532
48,2024-11-28,Not Breached,Not Breached,NON_FBF,FSD,true,541951
48,2024-11-28,Not Breached,Not Breached,FBF_LITE,FSD,false,10430
48,2024-11-28,Not Breached,Not Breached,FBF,3PL,false,86466
48,2024-11-28,Not Breached,Not Breached,NON_FBF,3PL,true,75534
48,2024-11-29,Not Breached,Not Breached,FBF,3PL,false,93643
48,2024-11-29,Not Breached,Not Breached,NON_FBF,3PL,true,74160
48,2024-11-29,Not Breached,Not Breached,NON_FBF,FSD,false,1739184
48,2024-11-29,Not Breached,Not Breached,FBF_LITE,FSD,true,2433
48,2024-11-29,Not Breached,Not Breached,NON_FBF,FSD,true,583447
48,2024-11-29,Not Breached,Not Breached,NON_FBF,3PL,false,212989
48,2024-11-29,Not Breached,Not Breached,FBF,FSD,true,20070
48,2024-11-29,Not Breached,Not Breached,FBF,FSD,false,916993
48,2024-11-29,Not Breached,Not Breached,FBF_LITE,FSD,false,11476
48,2024-11-29,Not Breached,Not Breached,FBF,3PL,true,2369
48,2024-11-30,Not Breached,Not Breached,FBF,FSD,true,18921
48,2024-11-30,Not Breached,Not Breached,FBF,3PL,true,2461
48,2024-11-30,Not Breached,Not Breached,NON_FBF,FSD,true,636416
48,2024-11-30,Not Breached,Not Breached,NON_FBF,3PL,false,204848
48,2024-11-30,Not Breached,Not Breached,NON_FBF,FSD,false,1881997
48,2024-11-30,Not Breached,Not Breached,FBF,3PL,false,91837
48,2024-11-30,Not Breached,Not Breached,FBF_LITE,FSD,false,12471
48,2024-11-30,Not Breached,Not Breached,FBF_LITE,FSD,true,2733
48,2024-11-30,Not Breached,Not Breached,NON_FBF,3PL,true,71519
48,2024-11-30,Not Breached,Not Breached,FBF,FSD,false,881224
49,2024-12-01,Not Breached,Not Breached,FBF,3PL,false,53549
49,2024-12-01,Not Breached,Not Breached,FBF_LITE,FSD,false,12412
49,2024-12-01,Not Breached,Not Breached,FBF_LITE,FSD,true,2623
49,2024-12-01,Not Breached,Not Breached,NON_FBF,FSD,false,1935446
49,2024-12-01,Not Breached,Not Breached,NON_FBF,FSD,true,657620
49,2024-12-01,Not Breached,Not Breached,NON_FBF,3PL,false,117593
49,2024-12-01,Not Breached,Not Breached,FBF,3PL,true,1240
49,2024-12-01,Not Breached,Not Breached,FBF,FSD,true,18228
49,2024-12-01,Not Breached,Not Breached,FBF,FSD,false,856066
49,2024-12-01,Not Breached,Not Breached,NON_FBF,3PL,true,42614
49,2024-12-02,Not Breached,Not Breached,FBF_LITE,FSD,false,12547
49,2024-12-02,Not Breached,Not Breached,FBF,3PL,true,2404
49,2024-12-02,Not Breached,Not Breached,FBF,FSD,true,19451
49,2024-12-02,Not Breached,Not Breached,FBF_LITE,FSD,true,2286
49,2024-12-02,Not Breached,Not Breached,NON_FBF,FSD,true,628522
49,2024-12-02,Not Breached,Not Breached,NON_FBF,3PL,false,236738
49,2024-12-02,Not Breached,Not Breached,NON_FBF,3PL,true,80893
49,2024-12-02,Not Breached,Not Breached,NON_FBF,FSD,false,1953946
49,2024-12-02,Not Breached,Not Breached,FBF,FSD,false,955179
49,2024-12-02,Not Breached,Not Breached,FBF,3PL,false,96733
49,2024-12-03,Not Breached,Not Breached,FBF,FSD,false,992992
49,2024-12-03,Not Breached,Not Breached,FBF_LITE,FSD,true,1873
49,2024-12-03,Not Breached,Not Breached,FBF_LITE,FSD,false,11184
49,2024-12-03,Not Breached,Not Breached,FBF,FSD,true,20807
49,2024-12-03,Not Breached,Not Breached,NON_FBF,3PL,false,205820
49,2024-12-03,Not Breached,Not Breached,FBF,3PL,false,91010
49,2024-12-03,Not Breached,Not Breached,NON_FBF,3PL,true,70289
49,2024-12-03,Not Breached,Not Breached,NON_FBF,FSD,false,1764422
49,2024-12-03,Not Breached,Not Breached,FBF,3PL,true,2264
49,2024-12-03,Not Breached,Not Breached,NON_FBF,FSD,true,538396
49,2024-12-04,Not Breached,Not Breached,NON_FBF,3PL,false,203982
49,2024-12-04,Not Breached,Not Breached,FBF,FSD,false,994716
49,2024-12-04,Not Breached,Not Breached,FBF,FSD,true,20409
49,2024-12-04,Not Breached,Not Breached,FBF_LITE,FSD,false,10474
49,2024-12-04,Not Breached,Not Breached,NON_FBF,FSD,false,1698595
49,2024-12-04,Not Breached,Not Breached,NON_FBF,FSD,true,480900
49,2024-12-04,Not Breached,Not Breached,NON_FBF,3PL,true,68454
49,2024-12-04,Not Breached,Not Breached,FBF_LITE,FSD,true,1570
49,2024-12-04,Not Breached,Not Breached,FBF,3PL,true,2158
49,2024-12-04,Not Breached,Not Breached,FBF,3PL,false,92352
49,2024-12-05,Not Breached,Not Breached,FBF,3PL,false,94443
49,2024-12-05,Not Breached,Not Breached,NON_FBF,FSD,false,1666633
49,2024-12-05,Not Breached,Not Breached,FBF_LITE,FSD,true,1445
49,2024-12-05,Not Breached,Not Breached,FBF,FSD,false,1016641
49,2024-12-05,Not Breached,Not Breached,NON_FBF,3PL,true,64087
49,2024-12-05,Not Breached,Not Breached,NON_FBF,3PL,false,199358
49,2024-12-05,Not Breached,Not Breached,FBF,3PL,true,2334
49,2024-12-05,Not Breached,Not Breached,FBF,FSD,true,20793
49,2024-12-05,Not Breached,Not Breached,NON_FBF,FSD,true,440097
49,2024-12-05,Not Breached,Not Breached,FBF_LITE,FSD,false,10506
49,2024-12-06,Not Breached,Not Breached,FBF_LITE,FSD,true,1518
49,2024-12-06,Not Breached,Not Breached,NON_FBF,3PL,false,201349
49,2024-12-06,Not Breached,Not Breached,FBF,3PL,false,92135
49,2024-12-06,Not Breached,Not Breached,NON_FBF,FSD,true,439194
49,2024-12-06,Not Breached,Not Breached,FBF,FSD,false,1036065
49,2024-12-06,Not Breached,Not Breached,NON_FBF,FSD,false,1716650
49,2024-12-06,Not Breached,Not Breached,FBF,3PL,true,2187
49,2024-12-06,Not Breached,Not Breached,NON_FBF,3PL,true,61186
49,2024-12-06,Not Breached,Not Breached,FBF,FSD,true,21539
49,2024-12-06,Not Breached,Not Breached,FBF_LITE,FSD,false,10096
49,2024-12-07,Not Breached,Not Breached,FBF,FSD,false,1016998
49,2024-12-07,Not Breached,Not Breached,NON_FBF,3PL,true,57149
49,2024-12-07,Not Breached,Not Breached,FBF_LITE,FSD,false,10075
49,2024-12-07,Not Breached,Not Breached,FBF,FSD,true,21829
49,2024-12-07,Not Breached,Not Breached,FBF,3PL,false,108538
49,2024-12-07,Not Breached,Not Breached,NON_FBF,FSD,true,451065
49,2024-12-07,Not Breached,Not Breached,FBF,3PL,true,2852
49,2024-12-07,Not Breached,Not Breached,FBF_LITE,FSD,true,1429
49,2024-12-07,Not Breached,Not Breached,NON_FBF,3PL,false,200290
49,2024-12-07,Not Breached,Not Breached,NON_FBF,FSD,false,1839585
50,2024-12-08,Not Breached,Not Breached,NON_FBF,FSD,true,446340
50,2024-12-08,Not Breached,Not Breached,NON_FBF,FSD,false,1862295
50,2024-12-08,Not Breached,Not Breached,FBF,FSD,false,1038504
50,2024-12-08,Not Breached,Not Breached,FBF_LITE,FSD,true,1342
50,2024-12-08,Not Breached,Not Breached,FBF,3PL,false,72399
50,2024-12-08,Not Breached,Not Breached,FBF,3PL,true,1749
50,2024-12-08,Not Breached,Not Breached,NON_FBF,3PL,true,41122
50,2024-12-08,Not Breached,Not Breached,FBF_LITE,FSD,false,10763
50,2024-12-08,Not Breached,Not Breached,FBF,FSD,true,24038
50,2024-12-08,Not Breached,Not Breached,NON_FBF,3PL,false,145315
50,2024-12-09,Not Breached,Not Breached,FBF_LITE,FSD,true,1435
50,2024-12-09,Not Breached,Not Breached,NON_FBF,FSD,true,440859
50,2024-12-09,Not Breached,Not Breached,NON_FBF,3PL,false,237468
50,2024-12-09,Not Breached,Not Breached,FBF,3PL,false,106583
50,2024-12-09,Not Breached,Not Breached,FBF_LITE,FSD,false,11337
50,2024-12-09,Not Breached,Not Breached,FBF,FSD,true,26953
50,2024-12-09,Not Breached,Not Breached,FBF,FSD,false,1200649
50,2024-12-09,Not Breached,Not Breached,NON_FBF,3PL,true,64914
50,2024-12-09,Not Breached,Not Breached,NON_FBF,FSD,false,1939327
50,2024-12-09,Not Breached,Not Breached,FBF,3PL,true,2723
50,2024-12-10,Not Breached,Not Breached,FBF,FSD,true,26073
50,2024-12-10,Not Breached,Not Breached,FBF_LITE,FSD,true,1504
50,2024-12-10,Not Breached,Not Breached,NON_FBF,FSD,false,1818330
50,2024-12-10,Not Breached,Not Breached,NON_FBF,3PL,true,58608
